"recommendation_id","student_id","recommendation_description","activity_id","provider_id"
156954,991,"Coding Bootcamp",10,4
156955,991,"Astronomy Nights",9,3
156956,992,"Robotics Club",8,3
156957,992,"Game Development",11,4
156958,992,"Coding Bootcamp",10,4
156959,992,"Web Design",12,4
156960,992,"Astronomy Nights",9,3
156961,993,"Robotics Club",8,3
156962,993,"Guitar Classes",5,2
156963,993,"Violin Training",6,2
156964,993,"Piano Lessons",4,2
156965,993,"Web Design",12,4
156966,994,"Science Experiments",7,3
156967,994,"Astronomy Nights",9,3
156968,994,"Web Design",12,4
156969,994,"Game Development",11,4
156970,994,"Coding Bootcamp",10,4
156971,995,"Robotics Club",8,3
156972,995,"Web Design",12,4
156973,995,"Game Development",11,4
156974,995,"Coding Bootcamp",10,4
156975,995,"Astronomy Nights",9,3
156976,996,"Robotics Club",8,3
156977,996,"Web Design",12,4
156978,996,"Game Development",11,4
156979,996,"Coding Bootcamp",10,4
156980,996,"Astronomy Nights",9,3
156981,997,"Science Experiments",7,3
156982,997,"Robotics Club",8,3
156983,997,"Astronomy Nights",9,3
156984,997,"Drawing Classes",2,1
156985,997,"Clay Modeling",1,1
156986,998,"Robotics Club",8,3
156987,998,"Web Design",12,4
156988,998,"Game Development",11,4
156989,998,"Coding Bootcamp",10,4
156990,998,"Astronomy Nights",9,3
156991,999,"Web Design",12,4
156992,999,"Game Development",11,4
156993,999,"Coding Bootcamp",10,4
156994,999,"Astronomy Nights",9,3
156995,999,"Robotics Club",8,3
156996,1000,"Coding Bootcamp",10,4
156997,1000,"Robotics Club",8,3
156998,1000,"Web Design",12,4
156999,1000,"Game Development",11,4
157000,1000,"Astronomy Nights",9,3
157001,1,"Music Club",NULL,NULL
157002,1,"Art Club",NULL,NULL
157003,1,"Coding Club",NULL,NULL
157004,2,"Music Club",NULL,NULL
157005,2,"Art Club",NULL,NULL
157006,2,"Coding Club",NULL,NULL
157007,3,"Debate Club",NULL,NULL
157008,3,"Music Club",NULL,NULL
157009,3,"Art Club",NULL,NULL
157010,4,"Debate Club",NULL,NULL
157011,4,"Music Club",NULL,NULL
157012,4,"Art Club",NULL,NULL
157013,5,"Coding Club",NULL,NULL
157014,5,"Debate Club",NULL,NULL
157015,5,"Volunteer Group",NULL,NULL
157016,6,"Music Club",NULL,NULL
157017,6,"Art Club",NULL,NULL
157018,6,"Coding Club",NULL,NULL
157019,7,"Music Club",NULL,NULL
157020,7,"Debate Club",NULL,NULL
157021,7,"Coding Club",NULL,NULL
157022,8,"Debate Club",NULL,NULL
157023,8,"Music Club",NULL,NULL
157024,8,"Art Club",NULL,NULL
157025,9,"Coding Club",NULL,NULL
157026,9,"Debate Club",NULL,NULL
157027,9,"Volunteer Group",NULL,NULL
157028,10,"Coding Club",NULL,NULL
157029,10,"Debate Club",NULL,NULL
157030,10,"Volunteer Group",NULL,NULL
157031,11,"Coding Club",NULL,NULL
157032,11,"Debate Club",NULL,NULL
157033,11,"Volunteer Group",NULL,NULL
157034,12,"Music Club",NULL,NULL
157035,12,"Debate Club",NULL,NULL
157036,12,"Art Club",NULL,NULL
157037,13,"Debate Club",NULL,NULL
157038,13,"Art Club",NULL,NULL
157039,13,"Coding Club",NULL,NULL
157040,14,"Coding Club",NULL,NULL
157041,14,"Debate Club",NULL,NULL
157042,14,"Volunteer Group",NULL,NULL
157043,15,"Debate Club",NULL,NULL
157044,15,"Art Club",NULL,NULL
157045,15,"Coding Club",NULL,NULL
157046,16,"Music Club",NULL,NULL
157047,16,"Art Club",NULL,NULL
157048,16,"Coding Club",NULL,NULL
157049,17,"Debate Club",NULL,NULL
157050,17,"Art Club",NULL,NULL
157051,17,"Coding Club",NULL,NULL
157052,18,"Debate Club",NULL,NULL
157053,18,"Music Club",NULL,NULL
157054,18,"Art Club",NULL,NULL
157055,19,"Music Club",NULL,NULL
157056,19,"Debate Club",NULL,NULL
157057,19,"Art Club",NULL,NULL
157058,20,"Music Club",NULL,NULL
157059,20,"Art Club",NULL,NULL
157060,20,"Coding Club",NULL,NULL
157061,21,"Music Club",NULL,NULL
157062,21,"Debate Club",NULL,NULL
157063,21,"Art Club",NULL,NULL
157064,22,"Coding Club",NULL,NULL
157065,22,"Debate Club",NULL,NULL
157066,22,"Volunteer Group",NULL,NULL
157067,23,"Debate Club",NULL,NULL
157068,23,"Music Club",NULL,NULL
157069,23,"Art Club",NULL,NULL
157070,24,"Debate Club",NULL,NULL
157071,24,"Art Club",NULL,NULL
157072,24,"Coding Club",NULL,NULL
157073,25,"Music Club",NULL,NULL
157074,25,"Debate Club",NULL,NULL
157075,25,"Art Club",NULL,NULL
157076,26,"Music Club",NULL,NULL
157077,26,"Art Club",NULL,NULL
157078,26,"Coding Club",NULL,NULL
157079,27,"Coding Club",NULL,NULL
157080,27,"Debate Club",NULL,NULL
157081,27,"Volunteer Group",NULL,NULL
157082,28,"Debate Club",NULL,NULL
157083,28,"Music Club",NULL,NULL
157084,28,"Art Club",NULL,NULL
157085,29,"Music Club",NULL,NULL
157086,29,"Debate Club",NULL,NULL
157087,29,"Coding Club",NULL,NULL
157088,30,"Debate Club",NULL,NULL
157089,30,"Art Club",NULL,NULL
157090,30,"Coding Club",NULL,NULL
157091,31,"Music Club",NULL,NULL
157092,31,"Art Club",NULL,NULL
157093,31,"Coding Club",NULL,NULL
157094,32,"Debate Club",NULL,NULL
157095,32,"Music Club",NULL,NULL
157096,32,"Art Club",NULL,NULL
157097,33,"Music Club",NULL,NULL
157098,33,"Art Club",NULL,NULL
157099,33,"Coding Club",NULL,NULL
157100,34,"Debate Club",NULL,NULL
157101,34,"Music Club",NULL,NULL
157102,34,"Art Club",NULL,NULL
157103,35,"Music Club",NULL,NULL
157104,35,"Debate Club",NULL,NULL
157105,35,"Coding Club",NULL,NULL
157106,36,"Debate Club",NULL,NULL
157107,36,"Art Club",NULL,NULL
157108,36,"Coding Club",NULL,NULL
157109,37,"Coding Club",NULL,NULL
157110,37,"Debate Club",NULL,NULL
157111,37,"Volunteer Group",NULL,NULL
157112,38,"Debate Club",NULL,NULL
157113,38,"Music Club",NULL,NULL
157114,38,"Art Club",NULL,NULL
157115,39,"Coding Club",NULL,NULL
157116,39,"Debate Club",NULL,NULL
157117,39,"Volunteer Group",NULL,NULL
157118,40,"Music Club",NULL,NULL
157119,40,"Debate Club",NULL,NULL
157120,40,"Art Club",NULL,NULL
157121,41,"Debate Club",NULL,NULL
157122,41,"Art Club",NULL,NULL
157123,41,"Coding Club",NULL,NULL
157124,42,"Music Club",NULL,NULL
157125,42,"Debate Club",NULL,NULL
157126,42,"Coding Club",NULL,NULL
157127,43,"Coding Club",NULL,NULL
157128,43,"Debate Club",NULL,NULL
157129,43,"Volunteer Group",NULL,NULL
157130,44,"Debate Club",NULL,NULL
157131,44,"Music Club",NULL,NULL
157132,44,"Art Club",NULL,NULL
157133,45,"Coding Club",NULL,NULL
157134,45,"Debate Club",NULL,NULL
157135,45,"Volunteer Group",NULL,NULL
157136,46,"Coding Club",NULL,NULL
157137,46,"Debate Club",NULL,NULL
157138,46,"Volunteer Group",NULL,NULL
157139,47,"Coding Club",NULL,NULL
157140,47,"Debate Club",NULL,NULL
157141,47,"Volunteer Group",NULL,NULL
157142,48,"Debate Club",NULL,NULL
157143,48,"Art Club",NULL,NULL
157144,48,"Coding Club",NULL,NULL
157145,49,"Debate Club",NULL,NULL
157146,49,"Art Club",NULL,NULL
157147,49,"Coding Club",NULL,NULL
157148,50,"Coding Club",NULL,NULL
157149,50,"Debate Club",NULL,NULL
157150,50,"Volunteer Group",NULL,NULL
157151,51,"Music Club",NULL,NULL
157152,51,"Art Club",NULL,NULL
157153,51,"Coding Club",NULL,NULL
157154,52,"Coding Club",NULL,NULL
157155,52,"Debate Club",NULL,NULL
157156,52,"Volunteer Group",NULL,NULL
157157,53,"Coding Club",NULL,NULL
157158,53,"Debate Club",NULL,NULL
157159,53,"Volunteer Group",NULL,NULL
157160,54,"Coding Club",NULL,NULL
157161,54,"Debate Club",NULL,NULL
157162,54,"Volunteer Group",NULL,NULL
157163,55,"Debate Club",NULL,NULL
157164,55,"Art Club",NULL,NULL
157165,55,"Coding Club",NULL,NULL
157166,56,"Debate Club",NULL,NULL
157167,56,"Art Club",NULL,NULL
157168,56,"Coding Club",NULL,NULL
157169,57,"Coding Club",NULL,NULL
157170,57,"Debate Club",NULL,NULL
157171,57,"Volunteer Group",NULL,NULL
157172,58,"Debate Club",NULL,NULL
157173,58,"Music Club",NULL,NULL
157174,58,"Art Club",NULL,NULL
157175,59,"Music Club",NULL,NULL
157176,59,"Debate Club",NULL,NULL
157177,59,"Coding Club",NULL,NULL
157178,60,"Coding Club",NULL,NULL
157179,60,"Debate Club",NULL,NULL
157180,60,"Volunteer Group",NULL,NULL
157181,61,"Coding Club",NULL,NULL
157182,61,"Debate Club",NULL,NULL
157183,61,"Volunteer Group",NULL,NULL
157184,62,"Debate Club",NULL,NULL
157185,62,"Music Club",NULL,NULL
157186,62,"Art Club",NULL,NULL
157187,63,"Coding Club",NULL,NULL
157188,63,"Debate Club",NULL,NULL
157189,63,"Volunteer Group",NULL,NULL
157190,64,"Music Club",NULL,NULL
157191,64,"Art Club",NULL,NULL
157192,64,"Coding Club",NULL,NULL
157193,65,"Debate Club",NULL,NULL
157194,65,"Art Club",NULL,NULL
157195,65,"Coding Club",NULL,NULL
157196,66,"Music Club",NULL,NULL
157197,66,"Art Club",NULL,NULL
157198,66,"Coding Club",NULL,NULL
157199,67,"Music Club",NULL,NULL
157200,67,"Debate Club",NULL,NULL
157201,67,"Art Club",NULL,NULL
157202,68,"Music Club",NULL,NULL
157203,68,"Debate Club",NULL,NULL
157204,68,"Coding Club",NULL,NULL
157205,69,"Music Club",NULL,NULL
157206,69,"Debate Club",NULL,NULL
157207,69,"Art Club",NULL,NULL
157208,70,"Debate Club",NULL,NULL
157209,70,"Art Club",NULL,NULL
157210,70,"Coding Club",NULL,NULL
157211,71,"Debate Club",NULL,NULL
157212,71,"Music Club",NULL,NULL
157213,71,"Art Club",NULL,NULL
157214,72,"Debate Club",NULL,NULL
157215,72,"Music Club",NULL,NULL
157216,72,"Art Club",NULL,NULL
157217,73,"Music Club",NULL,NULL
157218,73,"Debate Club",NULL,NULL
157219,73,"Art Club",NULL,NULL
157220,74,"Debate Club",NULL,NULL
157221,74,"Music Club",NULL,NULL
157222,74,"Art Club",NULL,NULL
157223,75,"Debate Club",NULL,NULL
157224,75,"Art Club",NULL,NULL
157225,75,"Coding Club",NULL,NULL
157226,76,"Music Club",NULL,NULL
157227,76,"Art Club",NULL,NULL
157228,76,"Coding Club",NULL,NULL
157229,77,"Music Club",NULL,NULL
157230,77,"Art Club",NULL,NULL
157231,77,"Coding Club",NULL,NULL
157232,78,"Music Club",NULL,NULL
157233,78,"Art Club",NULL,NULL
157234,78,"Coding Club",NULL,NULL
157235,79,"Debate Club",NULL,NULL
157236,79,"Music Club",NULL,NULL
157237,79,"Art Club",NULL,NULL
157238,80,"Coding Club",NULL,NULL
157239,80,"Debate Club",NULL,NULL
157240,80,"Volunteer Group",NULL,NULL
157241,81,"Debate Club",NULL,NULL
157242,81,"Music Club",NULL,NULL
157243,81,"Art Club",NULL,NULL
157244,82,"Music Club",NULL,NULL
157245,82,"Debate Club",NULL,NULL
157246,82,"Coding Club",NULL,NULL
157247,83,"Music Club",NULL,NULL
157248,83,"Debate Club",NULL,NULL
157249,83,"Coding Club",NULL,NULL
157250,84,"Music Club",NULL,NULL
157251,84,"Art Club",NULL,NULL
157252,84,"Coding Club",NULL,NULL
157253,85,"Music Club",NULL,NULL
157254,85,"Debate Club",NULL,NULL
157255,85,"Art Club",NULL,NULL
157256,86,"Music Club",NULL,NULL
157257,86,"Art Club",NULL,NULL
157258,86,"Coding Club",NULL,NULL
157259,87,"Music Club",NULL,NULL
157260,87,"Debate Club",NULL,NULL
157261,87,"Coding Club",NULL,NULL
157262,88,"Music Club",NULL,NULL
157263,88,"Debate Club",NULL,NULL
157264,88,"Coding Club",NULL,NULL
157265,89,"Music Club",NULL,NULL
157266,89,"Debate Club",NULL,NULL
157267,89,"Coding Club",NULL,NULL
157268,90,"Debate Club",NULL,NULL
157269,90,"Art Club",NULL,NULL
157270,90,"Coding Club",NULL,NULL
157271,91,"Debate Club",NULL,NULL
157272,91,"Music Club",NULL,NULL
157273,91,"Art Club",NULL,NULL
157274,92,"Debate Club",NULL,NULL
157275,92,"Art Club",NULL,NULL
157276,92,"Coding Club",NULL,NULL
157277,93,"Music Club",NULL,NULL
157278,93,"Debate Club",NULL,NULL
157279,93,"Coding Club",NULL,NULL
157280,94,"Coding Club",NULL,NULL
157281,94,"Debate Club",NULL,NULL
157282,94,"Volunteer Group",NULL,NULL
157283,95,"Debate Club",NULL,NULL
157284,95,"Music Club",NULL,NULL
157285,95,"Art Club",NULL,NULL
157286,96,"Music Club",NULL,NULL
157287,96,"Debate Club",NULL,NULL
157288,96,"Coding Club",NULL,NULL
157289,97,"Debate Club",NULL,NULL
157290,97,"Art Club",NULL,NULL
157291,97,"Coding Club",NULL,NULL
157292,98,"Music Club",NULL,NULL
157293,98,"Debate Club",NULL,NULL
157294,98,"Art Club",NULL,NULL
157295,99,"Music Club",NULL,NULL
157296,99,"Art Club",NULL,NULL
157297,99,"Coding Club",NULL,NULL
157298,100,"Debate Club",NULL,NULL
157299,100,"Art Club",NULL,NULL
157300,100,"Coding Club",NULL,NULL
157301,101,"Music Club",NULL,NULL
157302,101,"Debate Club",NULL,NULL
157303,101,"Art Club",NULL,NULL
157304,102,"Debate Club",NULL,NULL
157305,102,"Art Club",NULL,NULL
157306,102,"Coding Club",NULL,NULL
157307,103,"Music Club",NULL,NULL
157308,103,"Art Club",NULL,NULL
157309,103,"Coding Club",NULL,NULL
157310,104,"Music Club",NULL,NULL
157311,104,"Art Club",NULL,NULL
157312,104,"Coding Club",NULL,NULL
157313,105,"Music Club",NULL,NULL
157314,105,"Debate Club",NULL,NULL
157315,105,"Art Club",NULL,NULL
157316,106,"Debate Club",NULL,NULL
157317,106,"Music Club",NULL,NULL
157318,106,"Art Club",NULL,NULL
157319,107,"Music Club",NULL,NULL
157320,107,"Debate Club",NULL,NULL
157321,107,"Art Club",NULL,NULL
157322,108,"Debate Club",NULL,NULL
157323,108,"Art Club",NULL,NULL
157324,108,"Coding Club",NULL,NULL
157325,109,"Debate Club",NULL,NULL
157326,109,"Music Club",NULL,NULL
157327,109,"Art Club",NULL,NULL
157328,110,"Music Club",NULL,NULL
157329,110,"Art Club",NULL,NULL
157330,110,"Coding Club",NULL,NULL
157331,111,"Debate Club",NULL,NULL
157332,111,"Art Club",NULL,NULL
157333,111,"Coding Club",NULL,NULL
157334,112,"Music Club",NULL,NULL
157335,112,"Art Club",NULL,NULL
157336,112,"Coding Club",NULL,NULL
157337,113,"Debate Club",NULL,NULL
157338,113,"Music Club",NULL,NULL
157339,113,"Art Club",NULL,NULL
157340,114,"Music Club",NULL,NULL
157341,114,"Art Club",NULL,NULL
157342,114,"Coding Club",NULL,NULL
157343,115,"Music Club",NULL,NULL
157344,115,"Debate Club",NULL,NULL
157345,115,"Art Club",NULL,NULL
157346,116,"Music Club",NULL,NULL
157347,116,"Debate Club",NULL,NULL
157348,116,"Art Club",NULL,NULL
157349,117,"Coding Club",NULL,NULL
157350,117,"Debate Club",NULL,NULL
157351,117,"Volunteer Group",NULL,NULL
157352,118,"Debate Club",NULL,NULL
157353,118,"Music Club",NULL,NULL
157354,118,"Art Club",NULL,NULL
157355,119,"Coding Club",NULL,NULL
157356,119,"Debate Club",NULL,NULL
157357,119,"Volunteer Group",NULL,NULL
157358,120,"Debate Club",NULL,NULL
157359,120,"Music Club",NULL,NULL
157360,120,"Art Club",NULL,NULL
157361,121,"Music Club",NULL,NULL
157362,121,"Debate Club",NULL,NULL
157363,121,"Coding Club",NULL,NULL
157364,122,"Music Club",NULL,NULL
157365,122,"Art Club",NULL,NULL
157366,122,"Coding Club",NULL,NULL
157367,123,"Music Club",NULL,NULL
157368,123,"Art Club",NULL,NULL
157369,123,"Coding Club",NULL,NULL
157370,124,"Music Club",NULL,NULL
157371,124,"Art Club",NULL,NULL
157372,124,"Coding Club",NULL,NULL
157373,125,"Debate Club",NULL,NULL
157374,125,"Art Club",NULL,NULL
157375,125,"Coding Club",NULL,NULL
157376,126,"Debate Club",NULL,NULL
157377,126,"Music Club",NULL,NULL
157378,126,"Art Club",NULL,NULL
157379,127,"Debate Club",NULL,NULL
157380,127,"Music Club",NULL,NULL
157381,127,"Art Club",NULL,NULL
157382,128,"Music Club",NULL,NULL
157383,128,"Art Club",NULL,NULL
157384,128,"Coding Club",NULL,NULL
157385,129,"Music Club",NULL,NULL
157386,129,"Art Club",NULL,NULL
157387,129,"Coding Club",NULL,NULL
157388,130,"Music Club",NULL,NULL
157389,130,"Debate Club",NULL,NULL
157390,130,"Coding Club",NULL,NULL
157391,131,"Debate Club",NULL,NULL
157392,131,"Art Club",NULL,NULL
157393,131,"Coding Club",NULL,NULL
157394,132,"Coding Club",NULL,NULL
157395,132,"Debate Club",NULL,NULL
157396,132,"Volunteer Group",NULL,NULL
157397,133,"Music Club",NULL,NULL
157398,133,"Art Club",NULL,NULL
157399,133,"Coding Club",NULL,NULL
157400,134,"Debate Club",NULL,NULL
157401,134,"Music Club",NULL,NULL
157402,134,"Art Club",NULL,NULL
157403,135,"Debate Club",NULL,NULL
157404,135,"Art Club",NULL,NULL
157405,135,"Coding Club",NULL,NULL
157406,136,"Music Club",NULL,NULL
157407,136,"Art Club",NULL,NULL
157408,136,"Coding Club",NULL,NULL
157409,137,"Debate Club",NULL,NULL
157410,137,"Music Club",NULL,NULL
157411,137,"Art Club",NULL,NULL
157412,138,"Coding Club",NULL,NULL
157413,138,"Debate Club",NULL,NULL
157414,138,"Volunteer Group",NULL,NULL
157415,139,"Debate Club",NULL,NULL
157416,139,"Music Club",NULL,NULL
157417,139,"Art Club",NULL,NULL
157418,140,"Music Club",NULL,NULL
157419,140,"Art Club",NULL,NULL
157420,140,"Coding Club",NULL,NULL
157421,141,"Music Club",NULL,NULL
157422,141,"Debate Club",NULL,NULL
157423,141,"Art Club",NULL,NULL
157424,142,"Music Club",NULL,NULL
157425,142,"Debate Club",NULL,NULL
157426,142,"Coding Club",NULL,NULL
157427,143,"Music Club",NULL,NULL
157428,143,"Debate Club",NULL,NULL
157429,143,"Coding Club",NULL,NULL
157430,144,"Music Club",NULL,NULL
157431,144,"Debate Club",NULL,NULL
157432,144,"Coding Club",NULL,NULL
157433,145,"Music Club",NULL,NULL
157434,145,"Debate Club",NULL,NULL
157435,145,"Coding Club",NULL,NULL
157436,146,"Coding Club",NULL,NULL
157437,146,"Debate Club",NULL,NULL
157438,146,"Volunteer Group",NULL,NULL
157439,147,"Coding Club",NULL,NULL
157440,147,"Debate Club",NULL,NULL
157441,147,"Volunteer Group",NULL,NULL
157442,148,"Debate Club",NULL,NULL
157443,148,"Art Club",NULL,NULL
157444,148,"Coding Club",NULL,NULL
157445,149,"Coding Club",NULL,NULL
157446,149,"Debate Club",NULL,NULL
157447,149,"Volunteer Group",NULL,NULL
157448,150,"Music Club",NULL,NULL
157449,150,"Debate Club",NULL,NULL
157450,150,"Art Club",NULL,NULL
157451,151,"Debate Club",NULL,NULL
157452,151,"Music Club",NULL,NULL
157453,151,"Art Club",NULL,NULL
157454,152,"Music Club",NULL,NULL
157455,152,"Debate Club",NULL,NULL
157456,152,"Art Club",NULL,NULL
157457,153,"Coding Club",NULL,NULL
157458,153,"Debate Club",NULL,NULL
157459,153,"Volunteer Group",NULL,NULL
157460,154,"Music Club",NULL,NULL
157461,154,"Debate Club",NULL,NULL
